#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
170,ALEXANDER MATTISON,RB,MIA,10.4,1.9,12.5,9.8,10.6,7.2,4.2,3.3,15.3,3.3,6,6.3,-,6.6,-,-0.1,3,,6.7,100.3
171,ATLANTA FALCONS,DST,ATL,12,1,3,3,1,5,11,3,9,4,BYE,12,17,1,7,12,-1,,6.3,100.0
172,JAKE FERGUSON,TE,DAL,1.1,7.1,4.8,7.7,2.8,1.5,BYE,10.7,15.1,8.6,3.2,3.5,13.7,7.2,4.4,4.5,3.3,,6.2,99.2
173,JOEY SLYE,K,TEN,8,11,5,7,8,6,1,9,8,10,8,5,1,-,2,4,5,,6.1,98.0
173,DETROIT LIONS,DST,DET,9,0,16,10,7,10,-2,12,BYE,-2,6,0,5,4,5,12,6,,6.1,98.0
175,RASHID SHAHEED,WR,NO,14,6.3,6,3.3,2.8,16.3,3.2,21.3,2.2,2.4,BYE,0.9,-,0,3.6,13.4,1.4,,6.5,97.1
176,PHILADELPHIA EAGLES,DST,PHI,13,7,12,4,5,6,10,2,7,BYE,6,4,-2,10,3,4,5,,6.0,96.0
177,TOMMY DEVITO,QB,NYG,-,-,-,-,-,-,0,7.2,10.7,14.5,22.5,10.2,BYE,17.4,10.7,2.7,-,,10.7,96.0
178,AJ DILLON,RB,PHI,3.6,6.3,3.3,1.1,13.6,-,9.5,5.2,4.3,8.1,6.1,8.1,8.7,7.8,-,7.2,2.7,,6.4,95.6
179,TEE HIGGINS,WR,CIN,0,20.9,2.1,1.9,-,2,BYE,6.9,11,-,-,-,3.6,7.2,18.1,20,1.9,,8.0,95.6
180,TENNESSEE TITANS,DST,TEN,9,3,5,12,1,5,BYE,8,1,6,0,10,7,9,13,4,2,,5.9,95.0
181,CHRISTIAN KIRK,WR,HOU,0.9,11,11.4,8.4,8.4,10.9,13,4.6,-,8.4,4.8,8.9,2.6,-,-,-,-,,7.8,93.3
182,CURTIS SAMUEL,WR,BUF,6,3.2,5.4,11.2,12.5,10.2,2.5,2.2,-,0.6,0.5,10,6.5,-,16.1,2,3.3,,6.1,92.2
183,TREY MCBRIDE,TE,ARI,2.3,3.2,0.2,0.5,1.7,6.2,2.9,15.5,2.2,13.1,4.3,6,14.9,BYE,10.2,3.1,4.8,,5.7,91.1
184,RILEY PATTERSON,K,FA,3,7,8,10,6,8,0,17,-,12,3,0,9,1,-,-,7,,6.5,91.0
185,DESHAUN WATSON,QB,CLE,21.7,12.6,21.2,-,BYE,-,-0.8,-,19,17.2,-,-,-,-,-,-,-,,15.1,90.8
185,AARON JONES,RB,MIN,24.7,-,-,1.4,-,-,5.7,4.6,13.9,5.4,1.7,-,BYE,-,6.9,13.5,13,,9.1,90.8
187,MARK ANDREWS,TE,BAL,-,10.5,3.5,20,6.5,6.9,18.3,10,8,4.4,2.3,-,BYE,-,-,-,-,,9.0,90.4
188,DARIUS SLAYTON,WR,NYG,1.5,6.2,3.2,2.3,3.5,6.9,2.2,-0.1,5.9,2.1,14.2,1.6,BYE,1.4,6.3,15,16.6,,5.6,88.8
189,KHALIL HERBERT,RB,IND,8.4,5.8,1.5,18.2,7.6,-,-,-,-,-,4.1,3.8,-,0.8,1.2,18.1,18.9,,8.0,88.4
190,DALTON SCHULTZ,TE,HOU,0.4,3.4,0.9,10.2,12.5,12.1,BYE,0.5,17,7.1,9.2,0.2,-,-,5.8,6.1,1.9,,6.2,87.3
191,DIONTAE JOHNSON,WR,CLE,4.8,-,-,-,BYE,-,7.9,8.5,15,1.7,1.6,5,9.3,11.7,12.2,1.5,7.6,,7.2,86.8
192,JAXON SMITH-NJIGBA,WR,SEA,1.3,3.4,1,0.5,BYE,4.8,12.3,9.6,6.3,5.3,4,4.1,6.2,2.5,10.8,6.1,7.2,,5.3,85.4
193,JOSH REYNOLDS,WR,NYJ,8,18.6,-,6.9,13.6,5,4.3,-0.7,-,1.5,1.1,7.5,1.2,10.4,4.1,1.6,1.3,,5.6,84.4
194,JOSH DOWNS,WR,IND,3,3.7,5.7,3.4,9.7,8.1,18.5,7.2,1,4,BYE,4.3,1.4,3.2,1.9,3.9,5.3,,5.3,84.3
195,MARQUISE BROWN,WR,KC,5.7,11.4,12.1,9.6,12.1,3.4,4.9,9.3,2.4,2.8,1.2,8.8,0,-,0,-,-,,6.0,83.7
196,TYJAE SPEARS,RB,TEN,2.8,5.5,0.9,5.8,12.9,6.3,BYE,3.6,2.2,6,2.6,0.7,8.8,11.8,3.7,6.7,2.9,,5.2,83.2
197,KYLE PITTS,TE,ATL,4.4,1.5,3.7,2.1,8.7,10.3,4.7,3.5,5.6,3,BYE,2.2,5.1,11.7,3.7,10.9,0.5,,5.1,81.6
198,DONTA FOREMAN,RB,FA,2.4,-,-,-,-,6.7,30,3.6,8.3,15.2,7.4,-,-,7.2,-0.6,-,-,,8.9,80.2
199,JUSTICE HILL,RB,BAL,12.9,5.3,-,3.3,8.5,3.5,4.8,5.5,4,0.7,0.7,3.1,BYE,1.2,2.3,5.7,17.2,,5.2,78.7
200,TYLER BOYD,WR,FA,1,5.2,3.9,2.6,3.9,9.8,-,10.6,5.6,11.7,2.2,2.3,3.2,2.3,5.3,5.9,2.9,,4.9,78.4
201,CHAD RYLAND,K,ARI,2,6,10,3,0,6,12,5,6,6,-,1,0,3,5,10,3,,4.9,78.0
202,DJ CHARK,WR,ATL,-,1.5,14.6,2.8,10.2,2.6,-,2.3,6.9,-,0,3.4,5.6,2.6,1.8,21.8,1.8,,5.6,77.9
203,HUNTER HENRY,TE,NE,11.6,11.2,1.7,5.1,0,0.7,2.7,2.8,9.9,2.1,BYE,0,1.5,16,12.6,-,-,,5.6,77.9
204,LOS ANGELES RAMS,DST,LAR,6,0,5,4,3,10,2,1,9,BYE,5,5,7,2,6,4,8,,4.8,77.0
205,DALLAS GOEDERT,TE,PHI,0,2.2,4.1,2.5,17.7,4.2,13.7,3.6,5,BYE,-,-,-,3,3.1,7.1,10.7,,5.9,76.9
206,BRETT MAHER,K,FA,15,13,11,16,2,15,4,-,-,-,-,-,-,-,-,-,-,,10.9,76.0
207,ANTONIO GIBSON,RB,NE,-0.1,5.3,0.4,2.6,6.4,7.6,3.1,4.2,7.6,11.5,BYE,3.7,7.2,-,3.5,9.2,3.6,,5.1,75.8
208,BAILEY ZAPPE,QB,KC,-,-,-,2.3,0.9,-,-,-,-,0,-,1.2,7.2,21.9,10.4,16.4,15.1,,8.4,75.4
209,JALEEL MCLAUGHLIN,RB,DEN,-0.7,6.5,1.5,16.4,14.9,4.2,4.6,3.9,BYE,1.2,1.5,0.4,2.1,3.2,1.8,6.7,6.2,,4.7,74.4
210,JAHAN DOTSON,WR,PHI,4,2.2,2.1,8.7,3,0,4.3,16.8,12.9,0,8.3,5.2,2.3,-,1.2,3.1,0,,4.6,74.1
211,JERRY JEUDY,WR,CLE,-,2.5,8.1,5.2,5,1.4,6.4,11,-,3.5,5.8,1.1,5.1,1.6,7.4,4.4,5.4,,4.9,73.9
212,ANTHONY RICHARDSON,QB,IND,21.9,17.7,-,29.6,4.4,-,-,-,-,-,BYE,-,-,-,-,-,-,,18.4,73.7
213,RYAN TANNEHILL,QB,FA,5.4,21,4.2,13.7,10.8,2,-,-,-,-,-,-,-,-,-,9.8,6.7,,9.2,73.6
214,CHRISTIAN WATSON,WR,GB,-,-,-,8.5,8.6,BYE,2.7,3.3,3.7,2.3,8.2,15.4,20.6,-,-,-,-,,8.1,73.3
215,ELIJAH MOORE,WR,BUF,6.2,4.1,2.8,0,-,2.7,5.9,3,1.4,10.4,6,2.4,8.3,4.2,1.7,1.9,12.1,,4.6,73.1
215,JIMMY GAROPPOLO,QB,LAR,16.1,9.5,20.7,-,11.7,9.9,-,5.2,-,BYE,-,-,-,-,-,-,-,,12.2,73.1
217,ODELL BECKHAM,WR,FA,3.7,2.9,-,-,1.3,3.4,4.9,0,9.6,10,11.6,3.4,-,15.7,1.4,1.3,3.3,,5.2,72.5
218,TYROD TAYLOR,QB,NYJ,0.2,-,0.2,0,4.8,10.4,21.7,3.6,-,-,-,-,-,-,0.5,10.4,19.8,,7.2,71.7
219,TY CHANDLER,RB,MIN,1.8,0.9,3.1,0,1.5,0,1.2,0,-,10.5,11,1.1,BYE,4.2,21.7,7.7,6.4,,4.7,71.1
219,CHATARIUS ATWELL,WR,LAR,11.9,8.2,13.2,2.4,6.9,3,9.1,4.9,1.3,BYE,1.7,7.6,0.9,0,-,0,0,,4.7,71.1
219,KJ OSBORN,WR,WAS,3.1,9.4,9.6,1.6,4.9,4.8,4.7,9.9,1.7,-,0.7,3.4,-,1.5,0.3,15.5,0,,4.7,71.1
222,LOGAN THOMAS,TE,FA,4.3,8.2,-,4.3,11.7,0.2,5.1,10.4,3.1,4,3.8,1.5,2,-,0.7,9.6,2,,4.7,70.9
223,TAYLOR HEINICKE,QB,LAC,-,-,-,-,BYE,-,-,12.4,15.7,9.6,-,-,-,-,-,14.2,18.1,,14.0,70.0
223,LUCAS HAVRISIK,K,FA,-,-,-,-,-,-,-,7,5,-,5,7,11,13,8,12,2,,7.8,70.0
225,DAMEON PIERCE,RB,HOU,4.7,3.5,11.9,10.8,8.2,3.4,BYE,4.6,-,-,-,1.8,10.1,0.7,0.3,7.6,2.1,,5.4,69.7
226,DALTON KINCAID,TE,BUF,2.6,4.3,0.3,2.7,1.9,-,7.5,12.5,6.1,11.1,4.6,3.8,BYE,2.1,0,0.7,8.7,,4.6,68.9
227,NOAH BROWN,WR,WAS,1.9,-,-,-,-,3.7,-,5.7,21.3,17.2,-,-,0,0,14.2,3.8,0.8,,6.9,68.6
228,SAMAJE PERINE,RB,CIN,7.8,2.4,2.4,3.5,7.5,-0.4,4.1,2.1,-,4.3,6.7,12.6,0.6,4.4,4.8,2.9,2.6,,4.3,68.3
229,ZACH CHARBONNET,RB,SEA,1.1,3,4.5,4,BYE,1.9,-,6.4,1.3,6.2,6.9,5.8,15.9,4.8,1.6,-0.4,4.1,,4.5,67.1
230,MICHAEL WILSON,WR,ARI,1.9,5.6,8.6,19.6,1.8,6.2,2.6,5.8,-,3.4,-,-,-,BYE,0,0,11.5,,5.6,67.0
231,CADE OTTON,TE,TB,1.9,4.1,1.6,7.3,BYE,1.5,4.3,4.7,17,1,4.9,4.5,0,7.6,4.4,0.7,1,,4.2,66.5
232,ROSCHON JOHNSON,RB,CHI,11.5,4.2,4.9,1.5,1.9,-,-,3.1,1.5,3.2,3,7.5,BYE,0.6,6,5.3,11.9,,4.7,66.1
233,LATAVIUS MURRAY,RB,FA,1.7,9.1,8.1,5.6,0.7,4.5,2.8,1.1,1,12.9,3.5,4.8,-,3,7.1,0,0,,4.1,65.9
234,JONNU SMITH,TE,PIT,0,4.7,3.7,9.5,4.7,9.6,2.7,1.3,16,0.1,-,0,1,2.7,6.1,3.2,0,,4.1,65.3
235,ARIZONA CARDINALS,DST,ARI,19,4,5,-3,4,5,9,3,1,3,10,-2,6,BYE,-4,3,2,,4.1,65.0
236,WANDALE ROBINSON,WR,NYG,-,-,2.1,4.7,1.9,6.2,2.2,1.7,9.5,0.6,3.7,2.6,BYE,11.5,2.5,1.6,13.9,,4.6,64.7
237,RICO DOWDLE,RB,CAR,2.4,4.3,10.6,1.7,1.5,1.2,BYE,2.5,0.8,13.9,2,8.6,2.2,11.2,1.2,0.4,-,,4.3,64.5
238,CAROLINA PANTHERS,DST,CAR,4,7,0,13,-2,4,BYE,8,4,7,0,2,3,3,8,0,3,,4.0,64.0
239,JOSH PALMER,WR,BUF,0.4,1.3,10.6,7.7,-,6,13.3,2.4,-,-,0,-,BYE,-,17.3,4.7,-,,6.4,63.7
240,KHALIL SHAKIR,WR,BUF,0,7.1,0.5,0,1.1,1.3,3.5,9.2,5.7,2.4,17.5,4.7,BYE,1.2,0,4.5,4.9,,4.0,63.6
241,ALEC PIERCE,WR,IND,0.5,2.8,4.3,3.8,1,2.5,5.3,4.1,0,2.1,BYE,2.7,16,2.2,1.3,3,11.8,,4.0,63.4
242,KENDRICK BOURNE,WR,NE,18.4,2.9,4.6,3.6,4.3,9.3,10.3,9.6,-,-,BYE,-,-,-,-,-,-,,7.9,63.0
243,DANIEL JONES,QB,IND,6.5,31.7,5,10.7,7.2,-,-,-,1.9,-,BYE,-,-,-,-,-,-,,10.5,63.0
244,DONTAYVION WICKS,WR,GB,0,10,4.5,0,1,BYE,2.4,2.8,2.9,5.1,9.1,-,4.3,2,9.7,8.9,-,,4.5,62.7
245,ISAIAH LIKELY,TE,BAL,0.4,0.8,2,0,0,0,0,1,4.2,0.5,0,4,BYE,14.3,13,5.6,16.2,,3.9,62.0
246,JUSTIN WATSON,WR,HOU,4.5,4.2,5.1,0.5,5.6,0,BYE,4.2,1.5,-,11.3,6.3,0,1.8,3.1,9.8,4.1,,4.1,62.0
247,TYLER HIGBEE,TE,LAR,4.9,1.2,7.1,6.4,2,1.8,0.7,4.5,0,BYE,1.7,14.9,3.5,-,3.6,3,6.2,,4.1,61.5
248,DEMARCUS ROBINSON,WR,SF,-,-,-,-,-,-,-,-,1.5,-,2.4,1.3,11.5,10.6,12.7,14.2,7.2,,7.7,61.4
248,RONDALE MOORE,WR,MIN,4.5,1.4,12.2,0,7.6,2.6,2.6,2.1,0.8,4.3,11.4,3.5,0.6,-,0.8,3.6,3.4,,3.8,61.4
250,KENNY GAINWELL,RB,PIT,7.4,-,4.8,4.1,2.4,1.7,7.6,0.6,8.3,-,0.5,3.6,4.7,2.8,2.1,7.9,2.7,,4.1,61.2
251,KEATON MITCHELL,RB,BAL,-,-,-,-,-,-,0.9,-,19.4,12.6,4.1,8.9,BYE,6.2,8.8,-,-,,8.7,60.9
252,TYLER CONKLIN,TE,LAC,0.2,5,2.6,5.8,6.7,2.4,-,0,6.6,7,1.8,3.3,3.5,5.7,1.8,3.6,4.5,,3.8,60.5
253,GERALD EVERETT,TE,FA,2.3,4.7,3,0.9,-,7.8,8.6,-,1.8,0,-,10.3,4.4,3.9,4.1,4.2,3.7,,4.3,59.7
254,JERICK MCKINNON,RB,FA,1,2.2,14.8,0.7,2.5,2,2.6,0.8,8.4,-,1.5,-,-,9.7,13.2,-,-,,4.9,59.4
255,TYSON BAGENT,QB,CHI,-,-,-,-,-,6.7,12.9,13.2,18.8,7.7,-,-,BYE,-,-,-,-,,11.9,59.3
256,MILES SANDERS,RB,DAL,7.8,4.7,12.2,3.2,1.2,-,BYE,0,6.1,1,5.2,2.8,2.9,7.4,1.3,0.8,2.2,,3.9,58.8
257,NELSON AGHOLOR,WR,FA,0,12.3,3.9,0.4,6.4,4,7.2,0,0.2,0,9.7,2.1,-,3.2,0,7,1.8,,3.6,58.2
258,WASHINGTON COMMANDERS,DST,WAS,11,10,1,2,-1,10,9,2,3,0,9,-4,-4,BYE,6,3,1,,3.6,58.0
259,KALIF RAYMOND,WR,DET,2,11.7,5.5,3.8,4.5,2.6,2,2.2,BYE,4.6,0.5,9.6,0.9,1.5,1.2,3.7,1.1,,3.6,57.4
260,NICK WESTBROOK,WR,MIA,5.8,8.5,-,11.1,0.9,2.5,-,9.3,2.3,0.9,0.7,4.1,2.8,4.8,3.3,-,-,,4.4,57.0
261,DEMARIO DOUGLAS,WR,NE,4,-0.1,2,4.5,2.4,-,7.4,2.9,5.5,8.4,BYE,4.9,-,-,3.3,7.4,4.3,,4.4,56.9
262,JUWAN JOHNSON,TE,NO,3.6,1.3,1.2,-,-,-,-,0.5,8.9,0.2,BYE,4.5,0,1,9.8,10.8,15,,4.7,56.8
263,DARREN WALLER,TE,MIA,3.6,7.6,2,2.1,8.6,4.3,15.8,0.4,-,BYE,-,-,-,-,4,3.2,5.1,,5.2,56.7
264,JAMESON WILLIAMS,WR,DET,-,-,-,-,0.2,11.3,0,1.6,BYE,1.8,10.4,5.1,9,0.4,4.7,4.3,7.5,,4.7,56.3
265,CHIGOZIEM OKONKWO,TE,TEN,0,3.5,0.7,2.9,3.3,1.8,BYE,2.7,2.8,2.7,0.6,4.5,6.4,4.6,3.6,12.3,3.4,,3.5,55.8
266,TREY PALMER,WR,TB,6.8,2,0.8,6.6,BYE,4.7,0.5,2.2,5.1,2.1,2.8,1.7,2.5,0.8,0.5,4.2,12.4,,3.5,55.7
267,MICHAEL GALLUP,WR,WAS,1,0.3,9.2,6,1.5,2.4,-,2,1.9,13,3.1,1.3,0,10.8,0.9,0.4,0,,3.4,53.8
268,QUENTIN JOHNSTON,WR,LAC,0.9,0.7,1,1.8,BYE,0,2,5,1.6,9.4,2.1,0.7,5.2,9.1,8.3,3,2.9,,3.4,53.7
269,MITCHELL TRUBISKY,QB,BUF,-,-,-,0.7,-,-,-,9.3,-,-,-,-,7.2,21.6,14.9,-,-,,10.7,53.7
270,JOSHUA KELLEY,RB,FA,15.1,3.9,1.7,6.5,-,0.4,13.5,2.1,2.2,1.6,1.3,1.4,2.5,0.6,0.8,-0.2,0.2,,3.4,53.6
271,EMARI DEMERCADO,RB,ARI,0,0.5,0.2,2.4,11.7,1.7,7.5,7.9,-,-,-,1.5,0,BYE,13,5,0.9,,4.0,52.3
272,NICK MULLENS,QB,JAC,-,-,-,-,-,-,-,-,BYE,-,-,-,-,3.3,19.1,20.5,9.1,,13.0,52.1
273,CLYDE EDWARDS-HELAIRE,RB,NO,2.9,1.7,11.7,1.3,0.4,1.6,0.5,0.4,-,-,2,0.5,1.4,6.8,16.1,4.8,-,,3.7,52.1
274,EASTON STICK,QB,ATL,-,-,-,-,-,-,-,-,-,-,BYE,-,-,5.2,18.4,16.6,11.9,,13.0,52.0
275,MICHAEL THOMAS,WR,FA,6.1,5.5,5,5.3,6.5,4.5,10.2,6.8,0,0.9,-,-,-,-,-,-,-,,5.1,50.8
276,GRAHAM GANO,K,NYG,0,7,9,5,13,10,2,4,-,-,-,-,BYE,-,-,-,-,,6.3,50.0
277,ROBERT WOODS,WR,PIT,5.7,7.4,3.4,2.6,3,6.6,-,-,-,1.5,4.4,4,0,-0.2,3,2.1,5.8,,3.5,49.3
278,DARNELL MOONEY,WR,ATL,11.3,-,0,5.1,0,4.8,3.4,4.4,8.2,1.4,2.4,0.6,-,4.4,1.4,0.5,-,,3.4,47.9
279,KAVONTAE TURPIN,WR,DAL,8.5,1.5,0,5.1,8.6,0,BYE,1.3,6.5,-,2.3,9.4,1,2.2,0,0.8,0,,3.1,47.2
280,MARVIN MIMS,WR,DEN,0.9,18.3,13.6,4.7,-1.6,0,-1.1,0,BYE,-0.3,1.2,3.5,1.3,1.1,1.1,4.3,-,,3.1,47.0
281,ZAMIR WHITE,RB,LV,0.7,0.2,0,1.5,-,0.9,2.8,0,-0.2,0.5,-,0,BYE,0.8,14.5,14.5,10.6,,3.3,46.8
282,BRANDON JOHNSON,WR,PIT,3.1,18.6,1.2,6.4,0.9,0,0,-,-,-,-,-,0,0,0,12.7,2.7,,3.8,45.6
283,CEDRICK WILSON,WR,NO,-,-,-,1.6,5.2,0,4.8,6.1,9.1,-,2.3,0,0,3,0.2,4.2,8.7,,3.5,45.2
284,RASHOD BATEMAN,WR,BAL,3.5,1.8,0.6,-,0.8,1.5,3.6,5.2,2.8,2.5,7,2.1,BYE,2.4,3.9,1.4,5.4,,3.0,44.5
285,MICHAEL MAYER,TE,LV,0,0.2,2,0,3.9,7.5,1.3,1.9,1.1,7.9,4.6,2.7,BYE,1.4,9.9,-,-,,3.2,44.4
286,TUCKER KRAFT,TE,GB,0,0,0,0.5,0,BYE,0,0,0,0.6,3.2,7.5,3.7,6.4,11.7,6,4.8,,2.8,44.4
287,DONALD PARHAM,TE,PIT,8.2,0.7,12.4,0,-,1.9,0.9,10.3,0,1.8,5.7,0,1.2,1.1,-,-,-,,3.4,44.2
288,TRE TUCKER,WR,LV,-,3.4,0,0,1.6,6.1,1.8,0,5.6,0.9,3,0,BYE,0,17.7,0.1,3.6,,2.9,43.8
289,ROYCE FREEMAN,RB,FA,-,-,0,0,-,-,6.6,10.4,3.2,-,7.3,13.7,0,0.9,1.6,-,-,,4.4,43.7
290,CHRIS MOORE,WR,WAS,0,4.9,4.1,4.4,0,0.6,-,0,2.9,2.1,8.7,4.2,1.2,2.2,3.9,0.9,3.2,,2.7,43.3
291,PAT FREIERMUTH,TE,PIT,6.3,0.2,10.1,0.7,-,BYE,-,-,-,-,0.7,12,2.9,3.8,1.6,0,4.4,,3.9,42.7
292,NOAH GRAY,TE,KC,3.1,3.8,0.9,9.4,2.1,1.5,0.8,2.5,3.4,BYE,0,3,6.2,0,3.7,0.5,1.7,,2.7,42.6
293,JONATHAN MINGO,WR,DAL,1.7,2.6,2.1,-,4.8,2.1,BYE,6.2,0.5,2,0.6,6,6.9,2.2,3.2,0.9,0,,2.8,41.8
294,NOAH FANT,TE,CIN,0,5.6,4.1,6.3,-,0.9,2.5,3.2,0,0.6,0.4,2.5,4.3,3.5,1.6,0,5.9,,2.6,41.4
295,KYLEN GRANSON,TE,PHI,3.9,7.6,0.9,2.4,1.5,6.7,-,-,0,0.5,-,0,7.4,1.7,0.6,6.2,1.3,,2.9,40.7
296,LUKE MUSGRAVE,TE,GB,5,2.5,4.9,0.1,3.4,BYE,3,0.9,11.1,6.4,2.8,-,-,-,-,-,-,,4.0,40.1
297,TANNER HUDSON,TE,CIN,-,-,3,1.8,-,-,BYE,-,4.5,3.3,4.9,1.8,3.5,8.1,4.9,0.5,3.8,,3.6,40.1
298,ZAY JONES,WR,ARI,11.5,0,-,-,8.3,-,-,-,-,-,2,1,7.8,2.9,5.9,-,-,,4.9,39.4
299,GREG DORTCH,WR,ARI,0,0,0,0,0,0,0,-,0.2,0,7.6,8.7,1.9,BYE,2,10.5,8.2,,2.6,39.1
300,DEVANTE PARKER,WR,FA,-,5.7,1.9,3.3,2,0.7,0.8,1.4,-,-,-,4.2,6.4,-,4.4,6.5,1.5,,3.2,38.8
301,BRANDON POWELL,WR,FA,0,-2,0.5,0,5.2,1.9,6.9,1.2,7.5,3.5,3.2,4.7,-,0,0,5.3,0,,2.4,37.9
302,XAVIER GIPSON,WR,NYJ,6,0,0,1.7,-2,1.8,BYE,0.3,3.2,2.4,-1.3,1.5,7.8,7.2,2.9,1.7,4.1,,2.3,37.3
303,ALLEN LAZARD,WR,NYJ,4.6,2.3,3.9,12.1,3.3,0.8,BYE,4.5,1.8,1.7,0,-,0,0,2.1,0,-,,2.7,37.1
304,JAKE BOBO,WR,SEA,0,0.3,6.5,0,BYE,4.3,12.1,8.6,0,1.3,0.8,0.6,0.9,0,0.4,0.8,0.4,,2.3,37.0
305,JORDAN MASON,RB,MIN,-,0,1.1,2.3,12.9,8.7,0,0,-,0,0,0,1,8.6,2,0,0.3,,2.5,36.9
306,JALIN HYATT,WR,NYG,0,8.9,0,1,0,2.1,7.5,0,1.9,0,0.7,10.9,BYE,1.3,0,0,2.5,,2.3,36.8
307,TOMMY TREMBLE,TE,CAR,0,0,1.5,0,6.1,2.5,BYE,6.4,1.2,1.6,6.4,0.7,-,0.2,3.2,5.9,0.6,,2.4,36.3
307,ADAM TRAUTMAN,TE,DEN,3.4,0,0,0,8.6,0.4,0.5,0,BYE,1.5,3.3,6.8,0.6,7.9,2.4,0,0.9,,2.3,36.3
309,COLBY PARKINSON,TE,LAR,0.8,4.1,3.8,0,-,1.9,2.6,0,0.6,0.3,0,0.9,0,8.8,0.6,7.7,3.8,,2.2,35.9
309,MIKE GESICKI,TE,CIN,3.6,3.3,1.8,1.2,1.7,2.8,6.5,1.1,0,2.2,-,0,0,0,0.7,7.5,3.5,,2.2,35.9
309,CHRISTOPHER RODRIGUEZ,RB,WAS,0.7,0,0,-,-,2.3,3.1,-,0,-,2.8,2.1,2.9,BYE,3.5,18.5,-,,3.3,35.9
312,CAM AKERS,RB,NO,8.9,-,-,5.1,1.8,1.5,6.1,8.5,3.8,-,BYE,-,-,-,-,-,-,,5.1,35.7
313,MARQUEZ VALDES-SCANTLING,WR,SEA,4.8,1.3,3.7,0.6,1.2,0,14.4,0.7,2.2,-,0,-0.1,2.5,2.2,1.7,0,0.3,,2.2,35.5
314,ISAIAH HODGINS,WR,SF,0.4,10,0,2.4,1.9,0,1.3,0,0,0,2.2,7.2,-,8.2,0,0,1.8,,2.2,35.4
315,CALVIN AUSTIN,WR,PIT,3.7,0.8,13.2,2.9,0,BYE,0.1,2.9,1,0.9,0,0.5,1,1.2,0,6.7,0,,2.2,34.9
316,TRENTON IRWIN,WR,JAC,0,-,-,1.7,6,0,-,2.4,0,11.4,3.6,2.5,2.5,0,0,3.7,0.4,,2.4,34.2
317,LILJORDAN HUMPHREY,WR,NYG,7.1,0.4,-,1.1,0,0,0,0,-,1.4,0,1.3,1.2,1.2,7.6,0,12.9,,2.3,34.2
318,CHASE BROWN,RB,CIN,-,0.2,0,-0.3,0.2,1.2,BYE,-,-,-,-,0,6.1,16.5,5.1,2.4,2.8,,3.1,34.2
319,BREVIN JORDAN,TE,HOU,-,2.7,7.3,0,0,1.1,BYE,-,-,-,0,0.9,6.4,3.5,1.4,2.7,7.9,,2.8,33.9
320,DURHAM SMYTHE,TE,CHI,4.4,2.3,1.5,4.1,0,0,0,2.8,1.7,-,-,1,0,1.6,3.2,5.6,5.4,,2.2,33.6
321,DARRELL HENDERSON,RB,FA,-,-,-,-,-,-,12.6,8.5,3.5,-,8.9,-,-,-,-,-,-,,8.4,33.5
322,JAMAAL WILLIAMS,RB,FA,5.2,2.9,-,-,-,-,1.4,3.8,1.2,1,-,1,1.6,4.3,2.6,1.3,7.1,,2.8,33.4
323,MICHAEL CARTER,RB,ARI,1.8,1.1,0.3,2.1,2.2,0.5,-,0.2,2.4,0,-,3.4,2.5,BYE,3.7,0,12.7,,2.4,32.9
324,SKYY MOORE,WR,KC,0.4,13,4.2,1.9,1.1,2.2,1.5,0.8,3.3,BYE,0.4,3.4,0.5,0,0,-,-,,2.3,32.7
325,JAUAN JENNINGS,WR,SF,0,5.1,3.1,-,1.9,2.6,5.4,0,BYE,0.8,0,0.7,10.4,0,2.5,-,-,,2.5,32.5
326,MO ALIE-COX,TE,IND,0,1.5,0,9.5,1.7,0,-0.6,1.1,0,0,BYE,3,0,6.2,8.1,0,1.8,,2.0,32.3
327,DREW LOCK,QB,SEA,-,-,-,3.6,BYE,-,-,-,-,-,-0.9,-,-,17.3,12.1,-,-,,8.0,32.1
328,JUJU SMITH-SCHUSTER,WR,KC,3.3,2.8,0.5,1.4,0.6,-,-,6.3,5.1,0.9,-,1,1.1,9,-,-,-,,2.9,32.0
329,MASON RUDOLPH,QB,PIT,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,0.1,20,11.5,,10.5,31.6
330,PIERRE STRONG,RB,CLE,0,6.1,2.7,4.9,BYE,0,2.5,8.2,0.2,0,0.5,0,2,0,1.1,2.2,0.9,,2.0,31.3
331,AT PERRY,WR,DEN,-,-,-,-,-,-,-,0,0,9.8,-,0.7,3,4.4,3.4,9.5,0.5,,3.5,31.3
332,MIKE WILLIAMS,WR,FA,4.5,8.6,18.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,10.4,31.2
333,BRAXTON BERRIOS,WR,HOU,4.2,2.8,3.3,11.4,1.3,2,0.7,0.8,0,-,-,0,0,1.3,1.2,0,1,,2.0,30.0
334,JALEN TOLBERT,WR,DAL,0,1.8,0,5.3,0,-2,BYE,0,10.9,0.2,1.2,4.9,1.7,0,0,5.1,0.9,,1.9,30.0
335,MATT BREIDA,RB,FA,0.6,0.5,7.8,7.8,2.4,1.3,0.9,1.7,1.1,0.3,-0.1,1.6,-,1.6,2.1,0.3,0,,1.9,29.9
336,MATT AMMENDOLA,K,FA,-,-,-,-,-,-,-,-,-,13,3,3,10,0,-,-,-,,5.8,29.0
